"","year","doy","hour","precip","solar","rh","windspeed","temp","doy_time","time"
"16500",2019,323,11,0,0,0.846,2.2,1.3,7763,323.458333333333
"16501",2019,323,12,0,0,0.864,2.6,2,7764,323.5
"16502",2019,323,13,0,128.8,0.852,3,2.7,7765,323.541666666667
"16503",2019,323,14,0,0,0.856,3,3.7,7766,323.583333333333
"16504",2019,323,15,0,0,0.886,2.5,4.4,7767,323.625
"16505",2019,323,16,0,0,0.929,1.9,4.5,7768,323.666666666667
"16506",2019,323,17,0,0,0.924,1.1,4.7,7769,323.708333333333
"16507",2019,323,18,0,0,0.9,2.8,4.8,7770,323.75
"16508",2019,323,19,0,0,0.887,4,4.8,7771,323.791666666667
"16509",2019,323,20,0,0,0.87,4.4,4.9,7772,323.833333333333
"16510",2019,323,21,0,0,0.865,4.3,4.8,7773,323.875
"16511",2019,323,22,0,0,0.88,4,4.3,7774,323.916666666667
"16512",2019,323,23,0,0,0.882,3.7,3.9,7775,323.958333333333
"16513",2019,324,0,0,0,0.885,3.4,3.4,7776,324
"16514",2019,324,1,0,0,0.918,2.8,2.5,7777,324.041666666667
"16515",2019,324,2,0,0,0.94,2.3,1.8,7778,324.083333333333
"16516",2019,324,3,0,0,0.939,2,1.5,7779,324.125
"16517",2019,324,4,0,0,0.93,1.7,1.5,7780,324.166666666667
"16518",2019,324,5,0,0,0.923,1.6,1.4,7781,324.208333333333
"16519",2019,324,6,0,0,0.922,1.8,1.4,7782,324.25
"16520",2019,324,7,0,0,0.917,1.7,1.3,7783,324.291666666667
"16521",2019,324,8,0,0,0.912,1.7,1.2,7784,324.333333333333
"16522",2019,324,9,0,0,0.91,1.6,1.1,7785,324.375
"16523",2019,324,10,0,0,0.908,1.4,1,7786,324.416666666667
"16524",2019,324,11,0,0,0.905,1,1,7787,324.458333333333
"16525",2019,324,12,0,23,0.904,0.7,1.1,7788,324.5
"16526",2019,324,13,0,1366.2,0.892,1.4,1.9,7789,324.541666666667
"16527",2019,324,14,0,285.2,0.84,1.9,3.7,7790,324.583333333333
"16528",2019,324,15,0,32.2,0.764,2.3,5.6,7791,324.625
"16529",2019,324,16,0,1352.4,0.69,2.6,7.3,7792,324.666666666667
"16530",2019,324,17,0,3367.2,0.595,2.9,9.2,7793,324.708333333333
"16531",2019,324,18,0,3215.4,0.544,3.3,10.3,7794,324.75
"16532",2019,324,19,0,2631.2,0.555,3.5,10.4,7795,324.791666666667
"16533",2019,324,20,0,1099.4,0.583,3.7,10.1,7796,324.833333333333
"16534",2019,324,21,0,749.8,0.644,3.8,9,7797,324.875
"16535",2019,324,22,0,27.6,0.723,3.7,7.7,7798,324.916666666667
"16536",2019,324,23,0,0,0.807,4.4,6.6,7799,324.958333333333
"16537",2019,325,0,0,0,0.872,5.3,6,7800,325
"16538",2019,325,1,0,0,0.887,5.5,5.7,7801,325.041666666667
"16539",2019,325,2,0,0,0.877,5.7,5.6,7802,325.083333333333
"16540",2019,325,3,0,0,0.853,6,5.8,7803,325.125
"16541",2019,325,4,0,0,0.812,6.3,6.2,7804,325.166666666667
"16542",2019,325,5,0,0,0.733,6.4,6.5,7805,325.208333333333
"16543",2019,325,6,0,0,0.68,6.4,6.9,7806,325.25
"16544",2019,325,7,0,0,0.674,6.5,7.4,7807,325.291666666667
"16545",2019,325,8,0.3,0,0.663,6.6,7.9,7808,325.333333333333
"16546",2019,325,9,0.4,0,0.655,7.3,8.4,7809,325.375
"16547",2019,325,10,0.2,0,0.702,7.6,8.6,7810,325.416666666667
"16548",2019,325,11,0.2,0,0.74,7.3,8.3,7811,325.458333333333
"16549",2019,325,12,0.2,0,0.779,8.3,8.4,7812,325.5
"16550",2019,325,13,0.1,0,0.853,9.5,9,7813,325.541666666667
"16551",2019,325,14,0.1,0,0.877,9.5,9.6,7814,325.583333333333
"16552",2019,325,15,0.1,0,0.889,9.6,10.3,7815,325.625
"16553",2019,325,16,0.1,0,0.895,9.8,11.3,7816,325.666666666667
"16554",2019,325,17,0.2,0,0.886,9.1,12.4,7817,325.708333333333
"16555",2019,325,18,0.2,0,0.883,8.4,13.1,7818,325.75
"16556",2019,325,19,0.1,248.4,0.884,7.7,13.6,7819,325.791666666667
"16557",2019,325,20,0.1,41.4,0.813,7.2,13.7,7820,325.833333333333
"16558",2019,325,21,0.1,69,0.753,6.3,12.8,7821,325.875
"16559",2019,325,22,0,124.2,0.78,5.5,11.1,7822,325.916666666667
"16560",2019,325,23,0,0,0.808,5.7,9.9,7823,325.958333333333
"16561",2019,326,0,0,0,0.804,5.8,8.9,7824,326
"16562",2019,326,1,0,0,0.796,5.4,8.1,7825,326.041666666667
"16563",2019,326,2,0,0,0.794,5,7.6,7826,326.083333333333
"16564",2019,326,3,0,0,0.787,5.5,7,7827,326.125
"16565",2019,326,4,0,0,0.773,6.8,5.9,7828,326.166666666667
"16566",2019,326,5,0,0,0.774,6.7,4.6,7829,326.208333333333
"16567",2019,326,6,0,0,0.77,6.6,3.9,7830,326.25
"16568",2019,326,7,0,0,0.76,6.5,3.4,7831,326.291666666667
"16569",2019,326,8,0,0,0.769,5.5,2.9,7832,326.333333333333
"16570",2019,326,9,0,0,0.783,4.6,2.4,7833,326.375
"16571",2019,326,10,0,0,0.811,4.6,1.7,7834,326.416666666667
"16572",2019,326,11,0,0,0.832,4.3,0.8,7835,326.458333333333
"16573",2019,326,12,0,0,0.857,2.9,0.1,7836,326.5
"16574",2019,326,13,0,1472,0.856,2.5,0.1,7837,326.541666666667
"16575",2019,326,14,0,3496,0.807,3,0.8,7838,326.583333333333
"16576",2019,326,15,0,4034.2,0.749,3.3,1.7,7839,326.625
"16577",2019,326,16,0,3468.4,0.68,3.2,2.8,7840,326.666666666667
"16578",2019,326,17,0,2557.6,0.629,3.1,3.4,7841,326.708333333333
"16579",2019,326,18,0,3629.4,0.594,3.3,4,7842,326.75
"16580",2019,326,19,0,3298.2,0.557,3,4.6,7843,326.791666666667
"16581",2019,326,20,0,3555.8,0.545,2.3,4.8,7844,326.833333333333
"16582",2019,326,21,0,2819.8,0.578,2.2,4.4,7845,326.875
"16583",2019,326,22,0,363.4,0.644,2.4,3.2,7846,326.916666666667
"16584",2019,326,23,0,0,0.702,2.1,2,7847,326.958333333333
"16585",2019,327,0,0,0,0.739,2.1,1.4,7848,327
"16586",2019,327,1,0,0,0.769,1.8,1.2,7849,327.041666666667
"16587",2019,327,2,0,0,0.794,1.5,0.9,7850,327.083333333333
"16588",2019,327,3,0,0,0.806,1.7,0.8,7851,327.125
"16589",2019,327,4,0,0,0.815,1.6,0.7,7852,327.166666666667
"16590",2019,327,5,0,0,0.82,1.7,0.4,7853,327.208333333333
"16591",2019,327,6,0,0,0.824,1.8,0.2,7854,327.25
"16592",2019,327,7,0,0,0.841,1.3,-0.1,7855,327.291666666667
"16593",2019,327,8,0,0,0.85,0.9,-0.3,7856,327.333333333333
"16594",2019,327,9,0,0,0.857,1.7,-0.5,7857,327.375
"16595",2019,327,10,0,0,0.848,1.9,-0.2,7858,327.416666666667
"16596",2019,327,11,0,0,0.818,2.4,0.2,7859,327.458333333333
"16597",2019,327,12,0,0,0.873,2.6,0,7860,327.5
"16598",2019,327,13,0,0,0.947,2.2,-0.2,7861,327.541666666667
"16599",2019,327,14,0,0,0.946,2.5,0.1,7862,327.583333333333
"16600",2019,327,15,0,0,0.941,2.9,0.3,7863,327.625
"16601",2019,327,16,0,124.2,0.943,3.2,0.5,7864,327.666666666667
"16602",2019,327,17,0,0,0.903,3.1,1,7865,327.708333333333
"16603",2019,327,18,0,0,0.885,3.3,1.4,7866,327.75
"16604",2019,327,19,0,41.4,0.918,3.5,1.3,7867,327.791666666667
"16605",2019,327,20,0,285.2,0.915,3.2,1.5,7868,327.833333333333
"16606",2019,327,21,0,174.8,0.912,2.2,1.4,7869,327.875
"16607",2019,327,22,0,0,0.915,2.4,1.4,7870,327.916666666667
"16608",2019,327,23,0,0,0.89,3.6,2,7871,327.958333333333
"16609",2019,328,0,0,0,0.884,4.6,2.3,7872,328
"16610",2019,328,1,0,0,0.899,5,1.9,7873,328.041666666667
"16611",2019,328,2,0,0,0.902,4.5,1.4,7874,328.083333333333
"16612",2019,328,3,0,0,0.894,4.2,1.1,7875,328.125
"16613",2019,328,4,0,0,0.89,4.6,0.9,7876,328.166666666667
"16614",2019,328,5,0,0,0.869,5.2,1.1,7877,328.208333333333
"16615",2019,328,6,0,0,0.83,5.5,1.3,7878,328.25
"16616",2019,328,7,0,0,0.823,5.2,1.1,7879,328.291666666667
"16617",2019,328,8,0,0,0.846,4.6,0.8,7880,328.333333333333
"16618",2019,328,9,0,0,0.867,4.4,0.7,7881,328.375
"16619",2019,328,10,0,0,0.878,4.6,0.7,7882,328.416666666667
"16620",2019,328,11,0,0,0.883,4.7,0.6,7883,328.458333333333
"16621",2019,328,12,0,0,0.899,4.4,0.3,7884,328.5
"16622",2019,328,13,0,1688.2,0.895,4.3,0.6,7885,328.541666666667
"16623",2019,328,14,0,3151,0.845,4.7,2,7886,328.583333333333
"16624",2019,328,15,0,3615.6,0.785,4.9,3.9,7887,328.625
"16625",2019,328,16,0,3887,0.734,4.8,5.6,7888,328.666666666667
"16626",2019,328,17,0,3919.2,0.682,4.4,7.2,7889,328.708333333333
"16627",2019,328,18,0,3284.4,0.646,4,8.3,7890,328.75
"16628",2019,328,19,0,3100.4,0.634,4.2,8.9,7891,328.791666666667
"16629",2019,328,20,0,3408.6,0.648,4.9,9.1,7892,328.833333333333
"16630",2019,328,21,0,2484,0.699,4.7,8.5,7893,328.875
"16631",2019,328,22,0,262.2,0.776,3.8,7.1,7894,328.916666666667
"16632",2019,328,23,0,0,0.835,4.4,6.3,7895,328.958333333333
"16633",2019,329,0,0,0,0.835,5.3,6.4,7896,329
"16634",2019,329,1,0,0,0.821,5.3,6.4,7897,329.041666666667
"16635",2019,329,2,0,0,0.821,4.9,6.3,7898,329.083333333333
"16636",2019,329,3,0,0,0.838,4.7,6.1,7899,329.125
"16637",2019,329,4,0,0,0.863,4.7,5.7,7900,329.166666666667
"16638",2019,329,5,0,0,0.857,4.6,5.6,7901,329.208333333333
"16639",2019,329,6,0,0,0.849,4.4,5.6,7902,329.25
"16640",2019,329,7,0,0,0.859,4,5.4,7903,329.291666666667
"16641",2019,329,8,0,0,0.874,3.5,5.2,7904,329.333333333333
"16642",2019,329,9,0,0,0.889,3.3,4.9,7905,329.375
"16643",2019,329,10,0,0,0.902,3.4,4.7,7906,329.416666666667
"16644",2019,329,11,0,0,0.899,3.2,4.5,7907,329.458333333333
"16645",2019,329,12,0,0,0.888,3.4,4.5,7908,329.5
"16646",2019,329,13,0,970.6,0.863,3.9,5.1,7909,329.541666666667
"16647",2019,329,14,0,1265,0.81,4.4,6.4,7910,329.583333333333
"16648",2019,329,15,0,2313.8,0.756,4.8,8,7911,329.625
"16649",2019,329,16,0,3390.2,0.71,5,9.5,7912,329.666666666667
"16650",2019,329,17,0,3638.6,0.693,5,11.2,7913,329.708333333333
"16651",2019,329,18,0,3739.8,0.679,5.1,12.7,7914,329.75
"16652",2019,329,19,0,3523.6,0.653,5.3,13.7,7915,329.791666666667
"16653",2019,329,20,0,3105,0.648,5.3,13.9,7916,329.833333333333
"16654",2019,329,21,0,2258.6,0.684,5.1,13,7917,329.875
"16655",2019,329,22,0,211.6,0.758,4.4,11.4,7918,329.916666666667
"16656",2019,329,23,0,0,0.82,3.6,10.4,7919,329.958333333333
"16657",2019,330,0,0,0,0.85,3.4,10,7920,330
"16658",2019,330,1,0,0,0.874,3.5,9.6,7921,330.041666666667
"16659",2019,330,2,0,0,0.891,3.4,9.2,7922,330.083333333333
"16660",2019,330,3,0,0,0.903,3.1,8.8,7923,330.125
"16661",2019,330,4,0,0,0.914,2.7,8.2,7924,330.166666666667
"16662",2019,330,5,0,0,0.918,2.1,7.8,7925,330.208333333333
"16663",2019,330,6,0,0,0.921,1.2,7.4,7926,330.25
"16664",2019,330,7,0,0,0.922,0.2,6.9,7927,330.291666666667
"16665",2019,330,8,0,0,0.923,0.8,6.6,7928,330.333333333333
"16666",2019,330,9,0,0,0.924,1.5,6.3,7929,330.375
"16667",2019,330,10,0,0,0.928,1.8,6,7930,330.416666666667
"16668",2019,330,11,0,0,0.924,2.6,5.6,7931,330.458333333333
"16669",2019,330,12,0,0,0.927,3,5.4,7932,330.5
"16670",2019,330,13,0,184,0.934,3.1,5.9,7933,330.541666666667
"16671",2019,330,14,0.2,0,0.907,3.6,7.4,7934,330.583333333333
"16672",2019,330,15,0.3,0,0.855,4.3,9,7935,330.625
"16673",2019,330,16,0.1,0,0.834,4.9,9.6,7936,330.666666666667
"16674",2019,330,17,0,0,0.871,4.9,9.5,7937,330.708333333333
"16675",2019,330,18,0,0,0.9,5.1,9.4,7938,330.75
"16676",2019,330,19,0,0,0.878,5.9,9.8,7939,330.791666666667
"16677",2019,330,20,0.8,0,0.854,6.6,10.2,7940,330.833333333333
"16678",2019,330,21,1.1,0,0.845,7,10.3,7941,330.875
"16679",2019,330,22,0.5,0,0.853,7.2,10.4,7942,330.916666666667
"16680",2019,330,23,0.7,0,0.837,7.2,10.4,7943,330.958333333333
"16681",2019,331,0,0.9,0,0.868,7.4,10.6,7944,331
"16682",2019,331,1,0.5,0,0.939,8.1,11.4,7945,331.041666666667
"16683",2019,331,2,2.4,0,0.948,9.7,12.4,7946,331.083333333333
"16684",2019,331,3,3.2,0,0.919,10.5,13.3,7947,331.125
"16685",2019,331,4,1.6,0,0.857,10.1,13.8,7948,331.166666666667
"16686",2019,331,5,0.8,0,0.868,9,13.7,7949,331.208333333333
"16687",2019,331,6,1.1,0,0.929,8.6,13.9,7950,331.25
"16688",2019,331,7,0.6,0,0.887,10.6,13.9,7951,331.291666666667
"16689",2019,331,8,0,0,0.768,10.8,12.3,7952,331.333333333333
"16690",2019,331,9,0,0,0.654,8,10.6,7953,331.375
"16691",2019,331,10,0,0,0.644,10.1,9,7954,331.416666666667
"16692",2019,331,11,0,0,0.702,11.2,7.8,7955,331.458333333333
"16693",2019,331,12,0,0,0.716,11.9,7.3,7956,331.5
"16694",2019,331,13,0,0,0.711,13,5.8,7957,331.541666666667
"16695",2019,331,14,0,0,0.7,13.2,4.4,7958,331.583333333333
"16696",2019,331,15,0,0,0.664,13.4,3.7,7959,331.625
"16697",2019,331,16,0,0,0.628,13.3,4.1,7960,331.666666666667
"16698",2019,331,17,0,0,0.623,13.4,4.5,7961,331.708333333333
"16699",2019,331,18,0,0,0.622,13.1,4.8,7962,331.75
"16700",2019,331,19,0,335.8,0.609,12.6,5.3,7963,331.791666666667
"16701",2019,331,20,0,372.6,0.611,12.2,5.2,7964,331.833333333333
"16702",2019,331,21,0,115,0.623,11.5,4.5,7965,331.875
"16703",2019,331,22,0,197.8,0.641,10.6,3.9,7966,331.916666666667
"16704",2019,331,23,0,0,0.656,9.7,3.5,7967,331.958333333333
"16705",2019,332,0,0,0,0.677,9.2,3,7968,332
"16706",2019,332,1,0,0,0.692,8.4,2.6,7969,332.041666666667
"16707",2019,332,2,0,0,0.708,7.3,2.1,7970,332.083333333333
"16708",2019,332,3,0,0,0.738,6.5,1.3,7971,332.125
"16709",2019,332,4,0,0,0.765,6.4,0.8,7972,332.166666666667
"16710",2019,332,5,0,0,0.787,6,0.3,7973,332.208333333333
"16711",2019,332,6,0,0,0.796,5.5,0.1,7974,332.25
"16712",2019,332,7,0,0,0.782,5.6,0.2,7975,332.291666666667
"16713",2019,332,8,0,0,0.772,5.6,0.4,7976,332.333333333333
"16714",2019,332,9,0,0,0.782,4.8,0.1,7977,332.375
"16715",2019,332,10,0,0,0.799,3.9,-0.4,7978,332.416666666667
"16716",2019,332,11,0,0,0.845,3.2,-0.6,7979,332.458333333333
"16717",2019,332,12,0,0,0.83,3.3,-0.1,7980,332.5
"16718",2019,332,13,0,105.8,0.771,3.7,0.3,7981,332.541666666667
"16719",2019,332,14,0,0,0.745,3.5,0.7,7982,332.583333333333
"16720",2019,332,15,0,0,0.717,3.1,1.2,7983,332.625
"16721",2019,332,16,0,0,0.695,3,1.8,7984,332.666666666667
"16722",2019,332,17,0,0,0.698,3,2.2,7985,332.708333333333
"16723",2019,332,18,0,0,0.693,2.8,2.5,7986,332.75
"16724",2019,332,19,0,0,0.674,1.9,2.7,7987,332.791666666667
"16725",2019,332,20,0,0,0.674,1.4,2.7,7988,332.833333333333
"16726",2019,332,21,0,0,0.687,0.9,2.6,7989,332.875
"16727",2019,332,22,0,0,0.713,2.1,2.4,7990,332.916666666667
"16728",2019,332,23,0,0,0.748,3.2,2.2,7991,332.958333333333
"16729",2019,333,0,0,0,0.774,3,2,7992,333
"16730",2019,333,1,0,0,0.794,2.7,1.9,7993,333.041666666667
"16731",2019,333,2,0.1,0,0.808,2.7,1.9,7994,333.083333333333
"16732",2019,333,3,0.1,0,0.806,2.3,2,7995,333.125
"16733",2019,333,4,0,0,0.801,2.1,2,7996,333.166666666667
"16734",2019,333,5,0,0,0.794,2.7,2,7997,333.208333333333
"16735",2019,333,6,0,0,0.788,2.6,2.1,7998,333.25
"16736",2019,333,7,0,0,0.797,2.3,2,7999,333.291666666667
"16737",2019,333,8,0,0,0.811,2.4,2,8000,333.333333333333
"16738",2019,333,9,0,0,0.819,2.6,2.1,8001,333.375
"16739",2019,333,10,0,0,0.821,2.6,2.2,8002,333.416666666667
"16740",2019,333,11,0,0,0.809,2.3,2.3,8003,333.458333333333
"16741",2019,333,12,0,0,0.8,1.8,2.3,8004,333.5
"16742",2019,333,13,0,0,0.804,1.8,2.3,8005,333.541666666667
"16743",2019,333,14,0,0,0.806,2.2,2.4,8006,333.583333333333
"16744",2019,333,15,0,0,0.801,2.8,2.5,8007,333.625
"16745",2019,333,16,0,0,0.794,2.9,2.7,8008,333.666666666667
"16746",2019,333,17,0,0,0.808,2.5,2.9,8009,333.708333333333
"16747",2019,333,18,0,0,0.818,2.2,3,8010,333.75
"16748",2019,333,19,0,0,0.798,1.9,3.2,8011,333.791666666667
"16749",2019,333,20,0,0,0.786,1.4,3.3,8012,333.833333333333
"16750",2019,333,21,0,0,0.791,1.9,3.3,8013,333.875
"16751",2019,333,22,0,0,0.799,2.5,3.3,8014,333.916666666667
"16752",2019,333,23,0.4,0,0.78,3.4,3.3,8015,333.958333333333
"16753",2019,334,0,0.5,0,0.774,3.1,3.1,8016,334
"16754",2019,334,1,0.2,0,0.791,2.8,3.1,8017,334.041666666667
"16755",2019,334,2,3.1,0,0.793,3.6,3.2,8018,334.083333333333
"16756",2019,334,3,4.1,0,0.826,3,2.9,8019,334.125
"16757",2019,334,4,2.1,0,0.903,4,2.2,8020,334.166666666667
"16758",2019,334,5,1.5,0,0.931,5.4,2.1,8021,334.208333333333
"16759",2019,334,6,2,0,0.942,2.9,2.4,8022,334.25
"16760",2019,334,7,1,0,0.967,3,2.4,8023,334.291666666667
"16761",2019,334,8,0.1,0,0.967,4.4,2.6,8024,334.333333333333
"16762",2019,334,9,0.1,0,0.968,3.6,2.8,8025,334.375
"16763",2019,334,10,0,0,0.959,5.3,3.2,8026,334.416666666667
"16764",2019,334,11,0,0,0.937,6.5,3.3,8027,334.458333333333
"16765",2019,334,12,0,0,0.925,6.3,3.3,8028,334.5
"16766",2019,334,13,0,0,0.934,6.6,3.6,8029,334.541666666667
"16767",2019,334,14,0.6,0,0.934,6.2,4.2,8030,334.583333333333
"16768",2019,334,15,0.8,0,0.936,5.9,4.7,8031,334.625
"16769",2019,334,16,0.4,0,0.943,5,5.3,8032,334.666666666667
"16770",2019,334,17,0.6,0,0.942,4.4,5.8,8033,334.708333333333
"16771",2019,334,18,0.8,0,0.948,5.5,5.8,8034,334.75
"16772",2019,334,19,0.4,0,0.961,5.8,5.7,8035,334.791666666667
"16773",2019,334,20,0.5,0,0.964,5.9,5.9,8036,334.833333333333
"16774",2019,334,21,0.6,18.4,0.969,6,6.4,8037,334.875
"16775",2019,334,22,0.3,46,0.975,5.7,7.1,8038,334.916666666667
"16776",2019,334,23,0.6,0,0.945,6.1,7.6,8039,334.958333333333
"16777",2019,335,0,1.2,0,0.93,6,8,8040,335
"16778",2019,335,1,0.6,0,0.958,4.9,8.5,8041,335.041666666667
"16779",2019,335,2,0,0,0.979,3.2,8.9,8042,335.083333333333
"16780",2019,335,3,0,0,0.986,3,9.4,8043,335.125
"16781",2019,335,4,0,0,0.953,4,10.3,8044,335.166666666667
"16782",2019,335,5,0,0,0.873,4.4,10.2,8045,335.208333333333
"16783",2019,335,6,0,0,0.762,4.6,8.9,8046,335.25
"16784",2019,335,7,0,0,0.705,4.9,7.2,8047,335.291666666667
"16785",2019,335,8,0.1,0,0.711,4,5.9,8048,335.333333333333
"16786",2019,335,9,0.1,0,0.721,4.2,5.1,8049,335.375
"16787",2019,335,10,0,0,0.709,5.6,4.7,8050,335.416666666667
"16788",2019,335,11,0,0,0.71,6.2,4.3,8051,335.458333333333
"16789",2019,335,12,0,0,0.761,5.9,3.4,8052,335.5
"16790",2019,335,13,0,0,0.845,6.2,2.4,8053,335.541666666667
"16791",2019,335,14,0.1,0,0.85,6.7,2.4,8054,335.583333333333
"16792",2019,335,15,0.1,0,0.803,6.8,2.9,8055,335.625
"16793",2019,335,16,0.1,0,0.798,7,3,8056,335.666666666667
"16794",2019,335,17,0.1,0,0.831,6.6,2.9,8057,335.708333333333
"16795",2019,335,18,0.1,0,0.825,6.2,3,8058,335.75
"16796",2019,335,19,0.1,0,0.808,6.3,3,8059,335.791666666667
"16797",2019,335,20,0.2,0,0.883,5.9,2.6,8060,335.833333333333
"16798",2019,335,21,0.2,0,0.944,5.6,2.1,8061,335.875
"16799",2019,335,22,0.1,0,0.955,5.1,2.1,8062,335.916666666667
"16800",2019,335,23,0,0,0.939,5.7,2.9,8063,335.958333333333
"16801",2019,336,0,0,0,0.925,7.8,3,8064,336
"16802",2019,336,1,0,0,0.939,8.2,2.3,8065,336.041666666667
"16803",2019,336,2,0,0,0.952,8,1.8,8066,336.083333333333
"16804",2019,336,3,0,0,0.952,7.7,1.2,8067,336.125
"16805",2019,336,4,0,0,0.906,7.4,0.6,8068,336.166666666667
"16806",2019,336,5,0,0,0.859,7.6,0.1,8069,336.208333333333
"16807",2019,336,6,0,0,0.84,7.6,-0.4,8070,336.25
"16808",2019,336,7,0,0,0.827,7.1,-0.8,8071,336.291666666667
"16809",2019,336,8,0,0,0.836,7.1,-0.9,8072,336.333333333333
"16810",2019,336,9,0,0,0.835,7.4,-0.8,8073,336.375
"16811",2019,336,10,0,0,0.828,7.3,-0.8,8074,336.416666666667
"16812",2019,336,11,0,0,0.854,6.5,-0.7,8075,336.458333333333
"16813",2019,336,12,0,0,0.868,6.6,-0.6,8076,336.5
"16814",2019,336,13,0,115,0.839,6.8,-0.6,8077,336.541666666667
"16815",2019,336,14,0,565.8,0.803,6,-0.2,8078,336.583333333333
"16816",2019,336,15,0,1899.8,0.771,5.5,0.2,8079,336.625
"16817",2019,336,16,0,556.6,0.752,4.9,0.5,8080,336.666666666667
"16818",2019,336,17,0,234.6,0.739,4.6,0.4,8081,336.708333333333
"16819",2019,336,18,0,0,0.737,4.9,0.3,8082,336.75
"16820",2019,336,19,0,0,0.744,5.5,0.2,8083,336.791666666667
"16821",2019,336,20,0,0,0.75,5.4,0.1,8084,336.833333333333
"16822",2019,336,21,0,124.2,0.765,4.9,0.1,8085,336.875
"16823",2019,336,22,0,161,0.776,4.5,0,8086,336.916666666667
"16824",2019,336,23,0,0,0.756,3.1,0.1,8087,336.958333333333
"16825",2019,337,0,0,0,0.751,2,-0.1,8088,337
"16826",2019,337,1,0,0,0.768,2.2,-0.2,8089,337.041666666667
"16827",2019,337,2,0,0,0.776,2.5,0,8090,337.083333333333
"16828",2019,337,3,0,0,0.815,2.3,-0.7,8091,337.125
"16829",2019,337,4,0,0,0.859,2.3,-1.7,8092,337.166666666667
"16830",2019,337,5,0,0,0.877,1.9,-2.2,8093,337.208333333333
"16831",2019,337,6,0,0,0.882,1.5,-2.4,8094,337.25
"16832",2019,337,7,0,0,0.867,1.9,-2.3,8095,337.291666666667
"16833",2019,337,8,0,0,0.849,2.6,-2,8096,337.333333333333
"16834",2019,337,9,0,0,0.832,3.1,-1.8,8097,337.375
"16835",2019,337,10,0,0,0.809,3.2,-1.6,8098,337.416666666667
"16836",2019,337,11,0,0,0.8,3.4,-1.2,8099,337.458333333333
"16837",2019,337,12,0,0,0.792,3.5,-0.9,8100,337.5
"16838",2019,337,13,0,165.6,0.758,4.1,-0.6,8101,337.541666666667
"16839",2019,337,14,0,414,0.693,5.3,0.2,8102,337.583333333333
"16840",2019,337,15,0,731.4,0.632,6.3,1.7,8103,337.625
"16841",2019,337,16,0,46,0.604,6.6,3.1,8104,337.666666666667
"16842",2019,337,17,0,0,0.588,6,4,8105,337.708333333333
"16843",2019,337,18,0,0,0.605,5.5,4.2,8106,337.75
"16844",2019,337,19,0,372.6,0.64,5.5,4.3,8107,337.791666666667
"16845",2019,337,20,0,2990,0.647,5.4,4.6,8108,337.833333333333
"16846",2019,337,21,0,2327.6,0.677,4.7,4.2,8109,337.875
"16847",2019,337,22,0,174.8,0.745,3.9,2.8,8110,337.916666666667
"16848",2019,337,23,0,0,0.825,3.6,1.9,8111,337.958333333333
"16849",2019,338,0,0,0,0.87,3.9,1.8,8112,338
"16850",2019,338,1,0,0,0.869,4.3,1.9,8113,338.041666666667
"16851",2019,338,2,0,0,0.875,4.5,2,8114,338.083333333333
"16852",2019,338,3,0,0,0.884,4.8,2.3,8115,338.125
"16853",2019,338,4,0,0,0.896,5.3,2.5,8116,338.166666666667
"16854",2019,338,5,0,0,0.888,5.8,2.5,8117,338.208333333333
"16855",2019,338,6,0,0,0.862,6,2.4,8118,338.25
"16856",2019,338,7,0,0,0.84,6.1,2.2,8119,338.291666666667
"16857",2019,338,8,0,0,0.819,6.1,1.8,8120,338.333333333333
"16858",2019,338,9,0,0,0.804,5.8,1.6,8121,338.375
"16859",2019,338,10,0,0,0.808,5.5,1.3,8122,338.416666666667
"16860",2019,338,11,0,0,0.819,5.2,0.9,8123,338.458333333333
"16861",2019,338,12,0,0,0.828,5.3,0.6,8124,338.5
"16862",2019,338,13,0,1343.2,0.83,5.8,0.7,8125,338.541666666667
"16863",2019,338,14,0,3100.4,0.797,6.4,1.8,8126,338.583333333333
"16864",2019,338,15,0,3707.6,0.741,6.9,3.4,8127,338.625
"16865",2019,338,16,0,3979,0.687,7.2,4.8,8128,338.666666666667
"16866",2019,338,17,0,4084.8,0.608,7.4,6.5,8129,338.708333333333
"16867",2019,338,18,0,4002,0.54,7.9,7.8,8130,338.75
"16868",2019,338,19,0,3804.2,0.515,8.2,8.3,8131,338.791666666667
"16869",2019,338,20,0,3362.6,0.522,7.6,8.3,8132,338.833333333333
"16870",2019,338,21,0,2244.8,0.567,6.1,7.6,8133,338.875
"16871",2019,338,22,0,147.2,0.633,5.2,6.3,8134,338.916666666667
"16872",2019,338,23,0,0,0.696,4.8,5.2,8135,338.958333333333
"16873",2019,339,0,0,0,0.737,4.5,4.8,8136,339
"16874",2019,339,1,0,0,0.759,4.3,4.4,8137,339.041666666667
"16875",2019,339,2,0,0,0.776,4.2,4,8138,339.083333333333
"16876",2019,339,3,0,0,0.798,4,3.5,8139,339.125
"16877",2019,339,4,0,0,0.834,3.6,2.8,8140,339.166666666667
"16878",2019,339,5,0,0,0.843,3.3,2.3,8141,339.208333333333
"16879",2019,339,6,0,0,0.847,2.9,1.7,8142,339.25
"16880",2019,339,7,0,0,0.867,2,1.1,8143,339.291666666667
"16881",2019,339,8,0,0,0.874,1.4,0.8,8144,339.333333333333
"16882",2019,339,9,0,0,0.874,1.2,0.5,8145,339.375
"16883",2019,339,10,0,0,0.869,0.6,0.4,8146,339.416666666667
