PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily
2018-01-06T08:00:00Z,2018-01-06T07:00:00Z,PT60M,-20.5,-55,0.0,-23.9,0,0,0,0,0,0,1.2,74.6,1.1,1008.8,328,3.5,154,0.29
2018-01-06T09:00:00Z,2018-01-06T08:00:00Z,PT60M,-20.9,-73,0.0,-24.2,0,0,0,0,0,0,1.1,75.3,1.1,1009.1,329,3.5,143,0.29
2018-01-06T10:00:00Z,2018-01-06T09:00:00Z,PT60M,-21.5,-85,0.0,-24.5,0,0,0,0,0,0,1.1,76.5,1.1,1009.5,331,3.5,132,0.29
2018-01-06T11:00:00Z,2018-01-06T10:00:00Z,PT60M,-22.2,-95,0.0,-25.0,0,0,0,0,0,0,1.2,78.2,1.1,1010.0,334,3.5,121,0.29
2018-01-06T12:00:00Z,2018-01-06T11:00:00Z,PT60M,-22.9,-104,0.0,-25.4,0,0,0,0,0,0,1.3,80.0,1.1,1010.5,338,3.4,109,0.29
2018-01-06T13:00:00Z,2018-01-06T12:00:00Z,PT60M,-22.6,-113,0.0,-25.3,0,0,0,0,0,0,1.4,78.4,1.2,1010.9,341,3.3,99,0.29
2018-01-06T14:00:00Z,2018-01-06T13:00:00Z,PT60M,-21.2,-122,0.0,-24.6,11,192,18,29,99,7,1.5,73.8,1.2,1011.4,345,3.1,88,0.29
2018-01-06T15:00:00Z,2018-01-06T14:00:00Z,PT60M,-19.8,-132,0.4,-23.9,39,711,136,175,459,124,1.6,69.5,1.2,1011.8,350,2.9,79,0.29
2018-01-06T16:00:00Z,2018-01-06T15:00:00Z,PT60M,-17.9,-144,1.1,-22.8,56,845,268,324,693,514,1.7,65.5,1.2,1011.9,356,2.5,72,0.29
2018-01-06T17:00:00Z,2018-01-06T16:00:00Z,PT60M,-15.6,-158,2.1,-21.3,75,873,354,429,840,557,1.9,61.9,1.2,1011.7,3,2.0,66,0.29
2018-01-06T18:00:00Z,2018-01-06T17:00:00Z,PT60M,-13.3,-173,3.0,-19.7,91,862,389,480,904,499,2.0,58.5,1.2,1011.5,15,1.6,63,0.29
2018-01-06T19:00:00Z,2018-01-06T18:00:00Z,PT60M,-11.9,172,3.3,-19.1,97,836,376,473,888,496,2.2,55.2,1.2,1011.1,34,1.0,63,0.29
2018-01-06T20:00:00Z,2018-01-06T19:00:00Z,PT60M,-11.3,157,3.0,-19.2,87,815,326,413,802,547,2.5,52.0,1.2,1010.6,86,0.6,66,0.29
2018-01-06T21:00:00Z,2018-01-06T20:00:00Z,PT60M,-10.7,143,2.5,-19.4,69,758,233,302,640,466,2.8,49.0,1.2,1010.0,141,1.0,72,0.29
2018-01-06T22:00:00Z,2018-01-06T21:00:00Z,PT60M,-11.2,131,2.0,-19.8,46,596,108,154,396,100,2.9,49.0,1.1,1009.7,147,1.7,80,0.29
2018-01-06T23:00:00Z,2018-01-06T22:00:00Z,PT60M,-12.8,121,1.2,-20.6,10,122,11,21,67,7,3.0,52.2,1.1,1009.5,142,2.3,89,0.29
2018-01-07T00:00:00Z,2018-01-06T23:00:00Z,PT60M,-14.4,112,0.3,-21.4,0,0,0,0,0,0,3.0,55.7,1.1,1009.2,139,3.0,99,0.29
2018-01-07T01:00:00Z,2018-01-07T00:00:00Z,PT60M,-15.3,103,0.0,-21.6,0,0,0,0,0,0,3.1,58.3,1.0,1008.9,140,3.5,110,0.29
2018-01-07T02:00:00Z,2018-01-07T01:00:00Z,PT60M,-15.3,94,0.0,-21.4,0,0,0,0,0,0,3.3,59.9,1.0,1008.4,143,4.0,122,0.29
2018-01-07T03:00:00Z,2018-01-07T02:00:00Z,PT60M,-15.4,84,0.1,-21.1,0,0,0,0,0,0,3.4,61.6,1.0,1008.0,145,4.5,133,0.29
2018-01-07T04:00:00Z,2018-01-07T03:00:00Z,PT60M,-15.1,72,11.6,-20.7,0,0,0,0,0,0,4.1,62.4,1.0,1007.3,149,4.9,144,0.29
2018-01-07T05:00:00Z,2018-01-07T04:00:00Z,PT60M,-14.6,53,34.3,-20.2,0,0,0,0,0,0,5.2,62.5,1.0,1006.6,154,5.3,154,0.29
2018-01-07T06:00:00Z,2018-01-07T05:00:00Z,PT60M,-14.2,20,57.0,-19.7,0,0,0,0,0,0,6.3,62.6,1.0,1005.8,158,5.8,161,0.29
2018-01-07T07:00:00Z,2018-01-07T06:00:00Z,PT60M,-13.5,-23,71.3,-19.3,0,0,0,0,0,0,7.5,61.6,1.0,1005.1,162,6.1,161,0.27
2018-01-07T08:00:00Z,2018-01-07T07:00:00Z,PT60M,-12.6,-54,76.9,-18.8,0,0,0,0,0,0,8.8,59.6,1.0,1004.5,166,6.4,154,0.27
2018-01-07T09:00:00Z,2018-01-07T08:00:00Z,PT60M,-11.7,-73,82.6,-18.3,0,0,0,0,0,0,10.0,57.7,1.0,1003.8,170,6.8,143,0.27
2018-01-07T10:00:00Z,2018-01-07T09:00:00Z,PT60M,-10.7,-85,85.7,-17.7,0,0,0,0,0,0,10.7,56.5,1.0,1003.1,173,7.0,132,0.27
2018-01-07T11:00:00Z,2018-01-07T10:00:00Z,PT60M,-9.6,-95,86.0,-16.8,0,0,0,0,0,0,10.9,55.9,1.0,1002.2,176,7.2,121,0.27
2018-01-07T12:00:00Z,2018-01-07T11:00:00Z,PT60M,-8.6,-104,86.1,-15.9,0,0,0,0,0,0,11.1,55.4,0.9,1001.4,179,7.3,109,0.27
2018-01-07T13:00:00Z,2018-01-07T12:00:00Z,PT60M,-7.6,-112,86.1,-15.3,0,0,0,0,0,0,11.1,54.1,0.9,1000.7,181,7.5,99,0.27
2018-01-07T14:00:00Z,2018-01-07T13:00:00Z,PT60M,-6.7,-122,86.0,-14.9,3,0,0,3,3,3,11.0,52.2,0.9,1000.0,183,7.8,88,0.27
2018-01-07T15:00:00Z,2018-01-07T14:00:00Z,PT60M,-5.8,-132,86.0,-14.4,20,0,0,20,19,20,10.9,50.3,0.9,999.4,185,8.1,79,0.27
2018-01-07T16:00:00Z,2018-01-07T15:00:00Z,PT60M,-4.4,-144,86.0,-13.4,40,0,0,40,37,40,10.9,49.5,0.9,998.7,188,8.3,72,0.27
2018-01-07T17:00:00Z,2018-01-07T16:00:00Z,PT60M,-2.7,-158,86.6,-11.7,52,0,0,52,49,52,11.2,49.7,0.9,997.8,192,8.4,66,0.27
2018-01-07T18:00:00Z,2018-01-07T17:00:00Z,PT60M,-0.9,-173,87.0,-10.1,58,0,0,58,54,58,11.5,49.9,0.9,997.0,197,8.5,63,0.27
2018-01-07T19:00:00Z,2018-01-07T18:00:00Z,PT60M,0.3,172,88.2,-8.9,53,0,0,53,49,53,12.1,50.4,0.9,996.1,199,8.5,63,0.27
2018-01-07T20:00:00Z,2018-01-07T19:00:00Z,PT60M,0.9,157,89.7,-8.1,40,0,0,40,37,40,13.0,51.1,0.9,995.2,201,8.2,66,0.27
2018-01-07T21:00:00Z,2018-01-07T20:00:00Z,PT60M,1.5,143,91.5,-7.4,24,0,0,24,22,24,14.0,51.8,0.9,994.3,203,7.9,72,0.27
2018-01-07T22:00:00Z,2018-01-07T21:00:00Z,PT60M,1.6,131,93.1,-6.4,10,0,0,10,9,10,15.0,55.0,0.9,993.7,202,7.6,80,0.27
2018-01-07T23:00:00Z,2018-01-07T22:00:00Z,PT60M,1.4,121,94.7,-5.3,1,0,0,1,1,1,16.2,61.1,0.9,993.3,199,7.4,89,0.27
2018-01-08T00:00:00Z,2018-01-07T23:00:00Z,PT60M,1.1,112,96.4,-4.1,0,0,0,0,0,0,17.3,67.8,0.8,992.9,195,7.3,99,0.27
2018-01-08T01:00:00Z,2018-01-08T00:00:00Z,PT60M,0.9,103,97.1,-3.1,0,0,0,0,0,0,17.9,74.6,0.8,992.5,194,7.3,110,0.27
2018-01-08T02:00:00Z,2018-01-08T01:00:00Z,PT60M,0.8,94,97.7,-2.0,0,0,0,0,0,0,18.1,81.4,0.9,992.1,196,7.5,121,0.27
2018-01-08T03:00:00Z,2018-01-08T02:00:00Z,PT60M,0.7,84,98.0,-1.0,0,0,0,0,0,0,18.2,88.8,0.9,991.7,197,7.6,133,0.27
2018-01-08T04:00:00Z,2018-01-08T03:00:00Z,PT60M,0.7,72,98.0,-0.3,0,0,0,0,0,0,18.3,93.5,0.9,991.3,199,7.7,144,0.27
2018-01-08T05:00:00Z,2018-01-08T04:00:00Z,PT60M,0.8,53,98.0,0.1,0,0,0,0,0,0,18.3,95.2,0.9,990.7,202,7.7,154,0.27
2018-01-08T06:00:00Z,2018-01-08T05:00:00Z,PT60M,0.9,20,98.0,0.4,0,0,0,0,0,0,18.4,96.9,0.9,990.1,205,7.7,161,0.27
2018-01-08T07:00:00Z,2018-01-08T06:00:00Z,PT60M,1.1,-22,97.9,0.7,0,0,0,0,0,0,18.2,97.6,0.9,989.9,210,7.4,161,0.3
2018-01-08T08:00:00Z,2018-01-08T07:00:00Z,PT60M,1.4,-54,97.0,1.0,0,0,0,0,0,0,17.8,97.2,0.9,990.0,217,7.0,154,0.3
2018-01-08T09:00:00Z,2018-01-08T08:00:00Z,PT60M,1.7,-72,96.6,1.2,0,0,0,0,0,0,17.4,96.9,0.9,990.0,225,6.6,143,0.3
2018-01-08T10:00:00Z,2018-01-08T09:00:00Z,PT60M,1.9,-85,95.5,1.4,0,0,0,0,0,0,16.7,96.4,0.9,990.3,233,6.1,132,0.3
2018-01-08T11:00:00Z,2018-01-08T10:00:00Z,PT60M,2.0,-95,94.0,1.4,0,0,0,0,0,0,15.6,96.0,0.9,990.8,242,5.4,121,0.3
2018-01-08T12:00:00Z,2018-01-08T11:00:00Z,PT60M,2.1,-103,87.4,1.4,0,0,0,0,0,0,14.6,95.5,0.9,991.3,254,4.8,109,0.3
2018-01-08T13:00:00Z,2018-01-08T12:00:00Z,PT60M,1.9,-112,47.4,1.3,0,0,0,0,0,0,13.4,95.5,0.9,992.0,263,4.5,99,0.3
2018-01-08T14:00:00Z,2018-01-08T13:00:00Z,PT60M,1.6,-122,6.5,1.0,15,57,6,20,42,13,12.0,96.1,0.8,992.7,269,4.3,88,0.3
2018-01-08T15:00:00Z,2018-01-08T14:00:00Z,PT60M,1.3,-132,0.0,0.8,63,395,79,142,311,121,10.6,96.7,0.8,993.5,275,4.1,79,0.3
2018-01-08T16:00:00Z,2018-01-08T15:00:00Z,PT60M,1.2,-144,0.0,0.7,84,653,209,293,592,455,9.4,96.1,0.8,993.9,279,4.0,71,0.3
2018-01-08T17:00:00Z,2018-01-08T16:00:00Z,PT60M,1.5,-158,30.6,0.7,161,304,117,278,414,343,8.3,94.4,0.8,994.0,280,4.1,66,0.3
2018-01-08T18:00:00Z,2018-01-08T17:00:00Z,PT60M,1.7,-173,61.0,0.7,185,0,0,185,173,185,7.3,92.7,0.7,994.1,281,4.2,63,0.3
2018-01-08T19:00:00Z,2018-01-08T18:00:00Z,PT60M,1.9,172,43.1,0.6,264,15,7,271,264,271,6.7,91.0,0.7,994.2,281,4.2,63,0.3
2018-01-08T20:00:00Z,2018-01-08T19:00:00Z,PT60M,2.0,157,13.3,0.4,139,561,220,359,613,466,6.5,89.2,0.6,994.3,280,4.0,66,0.3
2018-01-08T21:00:00Z,2018-01-08T20:00:00Z,PT60M,2.1,143,0.0,0.3,53,813,254,308,657,491,6.4,87.4,0.6,994.3,279,3.8,72,0.3
2018-01-08T22:00:00Z,2018-01-08T21:00:00Z,PT60M,1.5,131,0.0,-0.4,39,650,121,159,416,112,6.3,87.8,0.6,994.7,275,3.5,80,0.3
2018-01-08T23:00:00Z,2018-01-08T22:00:00Z,PT60M,-0.0,121,0.0,-1.4,10,148,14,24,78,7,6.4,90.3,0.6,995.5,266,3.3,89,0.3
2018-01-09T00:00:00Z,2018-01-08T23:00:00Z,PT60M,-1.5,112,0.0,-2.5,0,0,0,0,0,0,6.5,92.9,0.6,996.2,256,3.2,99,0.3
2018-01-09T01:00:00Z,2018-01-09T00:00:00Z,PT60M,-2.7,103,0.0,-3.6,0,0,0,0,0,0,6.6,94.1,0.6,996.7,250,3.1,110,0.3
2018-01-09T02:00:00Z,2018-01-09T01:00:00Z,PT60M,-3.8,94,0.0,-4.6,0,0,0,0,0,0,6.8,93.8,0.6,997.0,248,3.0,121,0.3
2018-01-09T03:00:00Z,2018-01-09T02:00:00Z,PT60M,-4.8,84,0.0,-5.7,0,0,0,0,0,0,7.1,93.5,0.6,997.3,246,2.8,133,0.3
2018-01-09T04:00:00Z,2018-01-09T03:00:00Z,PT60M,-5.4,72,0.0,-6.3,0,0,0,0,0,0,7.4,93.4,0.6,997.6,244,2.8,144,0.3
2018-01-09T05:00:00Z,2018-01-09T04:00:00Z,PT60M,-5.6,53,0.0,-6.5,0,0,0,0,0,0,7.7,93.5,0.6,997.8,243,2.7,154,0.3
2018-01-09T06:00:00Z,2018-01-09T05:00:00Z,PT60M,-5.8,20,0.0,-6.7,0,0,0,0,0,0,8.0,93.5,0.6,998.0,242,2.6,161,0.3
2018-01-09T07:00:00Z,2018-01-09T06:00:00Z,PT60M,-5.9,-22,0.0,-6.7,0,0,0,0,0,0,8.4,93.5,0.6,998.2,242,2.5,161,0.26
2018-01-09T08:00:00Z,2018-01-09T07:00:00Z,PT60M,-5.7,-54,2.2,-6.6,0,0,0,0,0,0,8.8,93.3,0.6,998.5,242,2.4,154,0.26
2018-01-09T09:00:00Z,2018-01-09T08:00:00Z,PT60M,-5.5,-72,0.0,-6.5,0,0,0,0,0,0,9.2,93.2,0.6,998.7,242,2.2,143,0.26
2018-01-09T10:00:00Z,2018-01-09T09:00:00Z,PT60M,-5.0,-85,0.0,-5.8,0,0,0,0,0,0,9.6,93.7,0.6,999.0,234,2.0,132,0.26
2018-01-09T11:00:00Z,2018-01-09T10:00:00Z,PT60M,-4.0,-94,22.1,-4.7,0,0,0,0,0,0,10.0,94.7,0.6,999.2,213,1.8,121,0.26
2018-01-09T12:00:00Z,2018-01-09T11:00:00Z,PT60M,-3.0,-103,20.1,-3.6,0,0,0,0,0,0,10.3,95.8,0.6,999.5,190,1.8,109,0.26
2018-01-09T13:00:00Z,2018-01-09T12:00:00Z,PT60M,-2.4,-112,20.3,-3.0,0,0,0,0,0,0,10.5,95.4,0.6,999.8,177,2.0,99,0.26
2018-01-09T14:00:00Z,2018-01-09T13:00:00Z,PT60M,-2.1,-121,31.7,-3.0,19,0,0,19,17,19,10.6,93.4,0.6,1000.2,169,2.0,88,0.26
2018-01-09T15:00:00Z,2018-01-09T14:00:00Z,PT60M,-1.8,-132,31.5,-3.0,105,15,3,108,109,107,10.7,91.5,0.6,1000.5,162,2.1,79,0.26
2018-01-09T16:00:00Z,2018-01-09T15:00:00Z,PT60M,-0.9,-144,30.8,-2.7,183,80,29,212,240,232,10.7,87.7,0.6,1000.6,157,2.3,71,0.26
2018-01-09T17:00:00Z,2018-01-09T16:00:00Z,PT60M,0.5,-158,33.0,-2.2,221,136,53,274,331,303,10.8,82.2,0.5,1000.3,155,2.7,66,0.26
2018-01-09T18:00:00Z,2018-01-09T17:00:00Z,PT60M,1.9,-173,32.5,-1.7,279,81,37,316,348,319,10.9,77.1,0.5,1000.0,154,3.1,63,0.26
2018-01-09T19:00:00Z,2018-01-09T18:00:00Z,PT60M,2.7,172,30.0,-1.4,266,130,60,326,389,329,10.9,74.3,0.5,999.5,150,3.3,63,0.26
2018-01-09T20:00:00Z,2018-01-09T19:00:00Z,PT60M,3.0,157,27.1,-1.2,236,145,60,297,368,321,11.0,73.6,0.5,998.9,145,3.3,66,0.26
2018-01-09T21:00:00Z,2018-01-09T20:00:00Z,PT60M,3.3,143,29.6,-1.1,188,64,21,209,233,230,11.0,73.0,0.4,998.3,140,3.4,72,0.26
2018-01-09T22:00:00Z,2018-01-09T21:00:00Z,PT60M,3.0,131,26.5,-0.9,101,54,8,109,127,99,11.2,75.4,0.4,998.0,137,3.4,79,0.26
2018-01-09T23:00:00Z,2018-01-09T22:00:00Z,PT60M,2.1,121,30.6,-0.8,16,0,0,16,15,16,11.4,81.1,0.4,997.9,136,3.5,89,0.26
2018-01-10T00:00:00Z,2018-01-09T23:00:00Z,PT60M,1.1,112,30.0,-0.7,0,0,0,0,0,0,11.7,87.4,0.4,997.8,135,3.6,99,0.26
2018-01-10T01:00:00Z,2018-01-10T00:00:00Z,PT60M,0.6,103,26.4,-0.7,0,0,0,0,0,0,12.4,91.3,0.4,997.6,137,3.8,110,0.26
2018-01-10T02:00:00Z,2018-01-10T01:00:00Z,PT60M,0.4,94,13.8,-0.6,0,0,0,0,0,0,13.6,92.5,0.4,997.3,140,4.2,121,0.26
2018-01-10T03:00:00Z,2018-01-10T02:00:00Z,PT60M,0.3,84,3.0,-0.6,0,0,0,0,0,0,14.7,93.7,0.4,997.0,142,4.5,133,0.26
2018-01-10T04:00:00Z,2018-01-10T03:00:00Z,PT60M,0.4,71,2.4,-0.4,0,0,0,0,0,0,16.0,94.8,0.4,996.6,145,4.7,144,0.26
2018-01-10T05:00:00Z,2018-01-10T04:00:00Z,PT60M,0.7,53,27.9,0.1,0,0,0,0,0,0,17.3,95.7,0.4,996.1,150,4.8,154,0.26
2018-01-10T06:00:00Z,2018-01-10T05:00:00Z,PT60M,1.0,21,45.7,0.6,0,0,0,0,0,0,18.7,96.6,0.4,995.6,154,4.9,161,0.25
2018-01-10T07:00:00Z,2018-01-10T06:00:00Z,PT60M,1.5,-22,39.8,1.1,0,0,0,0,0,0,19.3,97.2,0.4,995.0,158,4.9,161,0.21
2018-01-10T08:00:00Z,2018-01-10T07:00:00Z,PT60M,2.2,-53,37.8,1.9,0,0,0,0,0,0,19.2,97.5,0.4,994.4,163,5.0,154,0.21
2018-01-10T09:00:00Z,2018-01-10T08:00:00Z,PT60M,2.9,-72,41.4,2.6,0,0,0,0,0,0,19.1,97.9,0.4,993.8,168,5.2,143,0.21
2018-01-10T10:00:00Z,2018-01-10T09:00:00Z,PT60M,3.5,-84,14.1,3.2,0,0,0,0,0,0,19.0,97.8,0.4,993.1,173,5.3,132,0.21
2018-01-10T11:00:00Z,2018-01-10T10:00:00Z,PT60M,4.0,-94,0.0,3.7,0,0,0,0,0,0,18.9,97.5,0.4,992.2,178,5.5,121,0.21
2018-01-10T12:00:00Z,2018-01-10T11:00:00Z,PT60M,4.6,-103,0.0,4.2,0,0,0,0,0,0,18.9,97.1,0.4,991.4,183,5.8,109,0.21
2018-01-10T13:00:00Z,2018-01-10T12:00:00Z,PT60M,5.4,-112,16.5,5.0,0,0,0,0,0,0,18.9,97.0,0.4,990.8,185,6.2,99,0.21
2018-01-10T14:00:00Z,2018-01-10T13:00:00Z,PT60M,6.4,-121,46.9,6.0,14,0,0,14,13,14,18.9,97.3,0.3,990.6,187,6.8,88,0.21
2018-01-10T15:00:00Z,2018-01-10T14:00:00Z,PT60M,7.4,-132,32.2,7.0,89,71,11,100,124,85,18.9,97.5,0.3,990.3,188,7.4,79,0.21
2018-01-10T16:00:00Z,2018-01-10T15:00:00Z,PT60M,8.3,-144,37.8,7.9,120,193,68,188,269,247,19.2,97.4,0.3,989.9,189,7.9,71,0.21
2018-01-10T17:00:00Z,2018-01-10T16:00:00Z,PT60M,9.0,-157,40.5,8.5,227,20,7,234,230,240,19.8,97.0,0.3,989.2,191,8.2,66,0.21
2018-01-10T18:00:00Z,2018-01-10T17:00:00Z,PT60M,9.7,-172,50.3,9.2,224,0,0,224,208,224,20.4,96.6,0.2,988.6,193,8.5,63,0.21
2018-01-10T19:00:00Z,2018-01-10T18:00:00Z,PT60M,10.2,172,61.6,9.6,173,0,0,173,160,173,21.3,96.3,0.2,988.0,195,8.6,63,0.21
2018-01-10T20:00:00Z,2018-01-10T19:00:00Z,PT60M,10.6,157,72.3,10.0,108,0,0,108,100,108,22.4,96.1,0.2,987.4,196,8.5,66,0.21
2018-01-10T21:00:00Z,2018-01-10T20:00:00Z,PT60M,10.9,143,82.5,10.3,50,0,0,50,46,50,23.5,95.9,0.2,986.7,197,8.5,72,0.21
2018-01-10T22:00:00Z,2018-01-10T21:00:00Z,PT60M,11.3,131,48.7,10.5,71,0,0,71,66,71,23.8,95.1,0.2,986.3,196,8.5,79,0.21
2018-01-10T23:00:00Z,2018-01-10T22:00:00Z,PT60M,11.7,121,51.5,10.8,11,0,0,11,10,11,23.4,93.7,0.1,986.1,193,8.6,89,0.21
2018-01-11T00:00:00Z,2018-01-10T23:00:00Z,PT60M,12.2,112,60.1,11.0,0,0,0,0,0,0,23.1,92.4,0.1,985.9,191,8.7,99,0.21
2018-01-11T01:00:00Z,2018-01-11T00:00:00Z,PT60M,12.2,103,60.5,11.1,0,0,0,0,0,0,22.2,92.4,0.1,985.8,189,8.8,110,0.21
2018-01-11T02:00:00Z,2018-01-11T01:00:00Z,PT60M,11.9,94,60.3,10.9,0,0,0,0,0,0,20.8,93.6,0.1,985.7,189,9.1,121,0.21
2018-01-11T03:00:00Z,2018-01-11T02:00:00Z,PT60M,11.6,84,64.7,10.8,0,0,0,0,0,0,19.5,94.8,0.1,985.7,189,9.3,132,0.21
2018-01-11T04:00:00Z,2018-01-11T03:00:00Z,PT60M,11.5,71,60.5,10.8,0,0,0,0,0,0,19.0,95.5,0.1,985.6,189,9.4,144,0.21
2018-01-11T05:00:00Z,2018-01-11T04:00:00Z,PT60M,11.7,53,59.6,11.0,0,0,0,0,0,0,19.2,95.5,0.1,985.7,189,9.4,154,0.21
2018-01-11T06:00:00Z,2018-01-11T05:00:00Z,PT60M,11.8,21,59.6,11.1,0,0,0,0,0,0,19.5,95.5,0.1,985.7,190,9.3,161,0.2
2018-01-11T07:00:00Z,2018-01-11T06:00:00Z,PT60M,12.0,-21,58.6,11.3,0,0,0,0,0,0,20.1,95.6,0.1,985.7,190,9.1,160,0.17
2018-01-11T08:00:00Z,2018-01-11T07:00:00Z,PT60M,12.2,-53,50.6,11.5,0,0,0,0,0,0,21.0,95.7,0.0,985.9,190,8.8,154,0.17
2018-01-11T09:00:00Z,2018-01-11T08:00:00Z,PT60M,12.3,-72,53.9,11.7,0,0,0,0,0,0,21.9,95.9,0.0,986.0,189,8.5,143,0.17
2018-01-11T10:00:00Z,2018-01-11T09:00:00Z,PT60M,12.7,-84,57.0,11.9,0,0,0,0,0,0,22.9,95.0,0.0,985.9,189,8.3,132,0.17
2018-01-11T11:00:00Z,2018-01-11T10:00:00Z,PT60M,13.4,-94,74.6,12.3,0,0,0,0,0,0,24.1,93.3,0.0,985.6,189,8.3,121,0.17
2018-01-11T12:00:00Z,2018-01-11T11:00:00Z,PT60M,14.0,-103,75.7,12.6,0,0,0,0,0,0,25.3,91.5,0.0,985.2,188,8.4,109,0.17
2018-01-11T13:00:00Z,2018-01-11T12:00:00Z,PT60M,14.2,-112,82.6,12.9,0,0,0,0,0,0,26.1,91.5,0.0,985.0,187,8.4,98,0.17
2018-01-11T14:00:00Z,2018-01-11T13:00:00Z,PT60M,14.1,-121,72.2,13.0,12,0,0,12,12,12,26.6,93.0,0.0,984.9,186,8.5,88,0.17
2018-01-11T15:00:00Z,2018-01-11T14:00:00Z,PT60M,13.9,-132,46.5,13.1,78,0,0,78,73,78,27.1,94.6,0.0,984.9,185,8.6,79,0.17
2018-01-11T16:00:00Z,2018-01-11T15:00:00Z,PT60M,14.0,-144,59.0,13.3,113,0,0,113,104,113,27.8,95.6,0.0,984.6,185,8.6,71,0.17
2018-01-11T17:00:00Z,2018-01-11T16:00:00Z,PT60M,14.2,-157,60.1,13.6,150,0,0,150,139,150,28.7,95.8,0.0,984.1,186,8.5,66,0.17
2018-01-11T18:00:00Z,2018-01-11T17:00:00Z,PT60M,14.5,-172,64.5,13.9,153,0,0,153,142,153,29.6,96.1,0.0,983.6,187,8.5,63,0.17
2018-01-11T19:00:00Z,2018-01-11T18:00:00Z,PT60M,14.6,172,67.3,14.0,138,0,0,138,128,138,30.0,96.3,0.0,983.1,189,8.3,63,0.17
2018-01-11T20:00:00Z,2018-01-11T19:00:00Z,PT60M,14.4,157,66.1,13.9,123,0,0,123,114,123,30.0,96.5,0.0,982.5,194,7.9,66,0.17
2018-01-11T21:00:00Z,2018-01-11T20:00:00Z,PT60M,14.3,143,53.0,13.8,122,0,0,122,113,122,30.0,96.7,0.0,982.0,199,7.6,71,0.17
2018-01-11T22:00:00Z,2018-01-11T21:00:00Z,PT60M,13.2,131,59.4,12.7,52,0,0,52,48,52,29.5,96.8,0.0,982.1,212,6.5,79,0.17
2018-01-11T23:00:00Z,2018-01-11T22:00:00Z,PT60M,11.2,121,77.8,10.7,7,0,0,7,7,7,28.3,96.8,0.0,982.8,240,5.4,88,0.17
2018-01-12T00:00:00Z,2018-01-11T23:00:00Z,PT60M,9.2,112,85.6,8.7,0,0,0,0,0,0,27.2,96.8,0.0,983.5,271,6.0,99,0.17
2018-01-12T01:00:00Z,2018-01-12T00:00:00Z,PT60M,6.5,103,92.0,5.9,0,0,0,0,0,0,25.7,95.8,0.0,984.6,288,6.9,109,0.17
2018-01-12T02:00:00Z,2018-01-12T01:00:00Z,PT60M,3.1,94,85.3,2.3,0,0,0,0,0,0,23.9,93.9,0.0,985.9,297,7.2,121,0.17
2018-01-12T03:00:00Z,2018-01-12T02:00:00Z,PT60M,-0.2,84,82.7,-1.4,0,0,0,0,0,0,22.2,92.0,0.0,987.2,305,7.6,132,0.17
2018-01-12T04:00:00Z,2018-01-12T03:00:00Z,PT60M,-2.6,71,83.8,-4.0,0,0,0,0,0,0,20.8,90.5,0.0,987.9,309,7.8,143,0.17
2018-01-12T05:00:00Z,2018-01-12T04:00:00Z,PT60M,-4.0,52,87.7,-5.5,0,0,0,0,0,0,19.8,89.6,0.0,988.2,311,7.7,154,0.17
2018-01-12T06:00:00Z,2018-01-12T05:00:00Z,PT60M,-5.4,21,86.6,-7.0,0,0,0,0,0,0,18.9,88.7,0.0,988.4,313,7.6,160,0.18
2018-01-12T07:00:00Z,2018-01-12T06:00:00Z,PT60M,-6.2,-21,84.8,-7.9,0,0,0,0,0,0,18.1,87.7,0.0,988.8,315,7.6,160,0.2
2018-01-12T08:00:00Z,2018-01-12T07:00:00Z,PT60M,-6.5,-53,86.3,-8.3,0,0,0,0,0,0,17.4,86.8,0.0,989.2,317,7.5,153,0.2
2018-01-12T09:00:00Z,2018-01-12T08:00:00Z,PT60M,-6.7,-71,91.8,-8.7,0,0,0,0,0,0,16.7,85.8,0.0,989.6,319,7.5,143,0.2
2018-01-12T10:00:00Z,2018-01-12T09:00:00Z,PT60M,-6.8,-84,88.0,-8.8,0,0,0,0,0,0,16.0,85.5,0.0,989.9,323,7.6,132,0.2
2018-01-12T11:00:00Z,2018-01-12T10:00:00Z,PT60M,-6.9,-94,90.9,-8.8,0,0,0,0,0,0,15.3,85.9,0.1,990.2,329,7.9,121,0.2
2018-01-12T12:00:00Z,2018-01-12T11:00:00Z,PT60M,-6.9,-103,92.2,-8.9,0,0,0,0,0,0,14.6,86.2,0.1,990.4,334,8.3,109,0.2
2018-01-12T13:00:00Z,2018-01-12T12:00:00Z,PT60M,-6.9,-112,87.7,-9.0,0,0,0,0,0,0,13.6,84.6,0.1,990.8,339,8.5,98,0.2
2018-01-12T14:00:00Z,2018-01-12T13:00:00Z,PT60M,-6.7,-121,55.9,-9.4,12,0,0,12,11,12,12.4,81.1,0.1,991.5,343,8.5,88,0.2
2018-01-12T15:00:00Z,2018-01-12T14:00:00Z,PT60M,-6.5,-131,61.9,-9.7,60,0,0,60,56,60,11.2,77.7,0.1,992.1,348,8.6,79,0.2
